"행정구역별(1)","규모별(1)","시점",데이터
"전국","초소형(40㎡ 이하)","2014.01",86.1
"전국","초소형(40㎡ 이하)","2014.02",86.6
"전국","초소형(40㎡ 이하)","2014.03",86.9
"전국","초소형(40㎡ 이하)","2014.04",86.9
"전국","초소형(40㎡ 이하)","2014.05",86.7
"전국","초소형(40㎡ 이하)","2014.06",87.2
"전국","초소형(40㎡ 이하)","2014.07",87.5
"전국","초소형(40㎡ 이하)","2014.08",87.6
"전국","초소형(40㎡ 이하)","2014.09",88.4
"전국","초소형(40㎡ 이하)","2014.10",89.2
"전국","초소형(40㎡ 이하)","2014.11",89.1
"전국","초소형(40㎡ 이하)","2014.12",89.5
"전국","초소형(40㎡ 이하)","2015.01",90.2
"전국","초소형(40㎡ 이하)","2015.02",90.8
"전국","초소형(40㎡ 이하)","2015.03",91.8
"전국","초소형(40㎡ 이하)","2015.04",92.6
"전국","초소형(40㎡ 이하)","2015.05",93.4
"전국","초소형(40㎡ 이하)","2015.06",93.6
"전국","초소형(40㎡ 이하)","2015.07",94.6
"전국","초소형(40㎡ 이하)","2015.08",95.5
"전국","초소형(40㎡ 이하)","2015.09",95.9
"전국","초소형(40㎡ 이하)","2015.10",95.9
"전국","초소형(40㎡ 이하)","2015.11",96.3
"전국","초소형(40㎡ 이하)","2015.12",95.8
"전국","초소형(40㎡ 이하)","2016.01",95.4
"전국","초소형(40㎡ 이하)","2016.02",95.8
"전국","초소형(40㎡ 이하)","2016.03",95.9
"전국","초소형(40㎡ 이하)","2016.04",96.3
"전국","초소형(40㎡ 이하)","2016.05",96.6
"전국","초소형(40㎡ 이하)","2016.06",96.8
"전국","초소형(40㎡ 이하)","2016.07",97.7
"전국","초소형(40㎡ 이하)","2016.08",98.6
"전국","초소형(40㎡ 이하)","2016.09",99.0
"전국","초소형(40㎡ 이하)","2016.10",99.3
"전국","초소형(40㎡ 이하)","2016.11",99.2
"전국","초소형(40㎡ 이하)","2016.12",98.6
"전국","초소형(40㎡ 이하)","2017.01",98.2
"전국","초소형(40㎡ 이하)","2017.02",98.9
"전국","초소형(40㎡ 이하)","2017.03",99.0
"전국","초소형(40㎡ 이하)","2017.04",98.9
"전국","초소형(40㎡ 이하)","2017.05",99.2
"전국","초소형(40㎡ 이하)","2017.06",99.8
"전국","초소형(40㎡ 이하)","2017.07",100.7
"전국","초소형(40㎡ 이하)","2017.08",100.4
"전국","초소형(40㎡ 이하)","2017.09",100.7
"전국","초소형(40㎡ 이하)","2017.10",100.8
"전국","초소형(40㎡ 이하)","2017.11",100.0
"전국","초소형(40㎡ 이하)","2017.12",99.4
"전국","초소형(40㎡ 이하)","2018.01",99.9
"전국","초소형(40㎡ 이하)","2018.02",99.9
"전국","초소형(40㎡ 이하)","2018.03",99.2
"전국","초소형(40㎡ 이하)","2018.04",98.8
"전국","초소형(40㎡ 이하)","2018.05",97.8
"전국","초소형(40㎡ 이하)","2018.06",97.3
"전국","초소형(40㎡ 이하)","2018.07",97.2
"전국","초소형(40㎡ 이하)","2018.08",97.4
"전국","초소형(40㎡ 이하)","2018.09",98.6
"전국","초소형(40㎡ 이하)","2018.10",97.6
"전국","초소형(40㎡ 이하)","2018.11",96.0
"전국","초소형(40㎡ 이하)","2018.12",95.0
"전국","초소형(40㎡ 이하)","2019.01",95.2
"전국","초소형(40㎡ 이하)","2019.02",95.0
"전국","초소형(40㎡ 이하)","2019.03",93.7
"전국","초소형(40㎡ 이하)","2019.04",93.8
"전국","초소형(40㎡ 이하)","2019.05",93.6
"전국","초소형(40㎡ 이하)","2019.06",93.2
"전국","초소형(40㎡ 이하)","2019.07",93.2
"전국","초소형(40㎡ 이하)","2019.08",93.0
"전국","초소형(40㎡ 이하)","2019.09",92.4
"전국","초소형(40㎡ 이하)","2019.10",92.8
"전국","초소형(40㎡ 이하)","2019.11",93.1
"전국","초소형(40㎡ 이하)","2019.12",93.0
"전국","초소형(40㎡ 이하)","2020.01",93.5
"전국","초소형(40㎡ 이하)","2020.02",93.9
"전국","초소형(40㎡ 이하)","2020.03",94.9
"전국","초소형(40㎡ 이하)","2020.04",93.8
"전국","초소형(40㎡ 이하)","2020.05",94.8
"전국","초소형(40㎡ 이하)","2020.06",96.3
"전국","초소형(40㎡ 이하)","2020.07",97.1
"전국","초소형(40㎡ 이하)","2020.08",97.1
"전국","초소형(40㎡ 이하)","2020.09",96.4
"전국","초소형(40㎡ 이하)","2020.10",97.0
"전국","초소형(40㎡ 이하)","2020.11",98.6
"전국","초소형(40㎡ 이하)","2020.12",100.7
"전국","초소형(40㎡ 이하)","2021.01",101.8
"전국","초소형(40㎡ 이하)","2021.02",103.1
"전국","초소형(40㎡ 이하)","2021.03",104.1
"전국","초소형(40㎡ 이하)","2021.04",104.8
"전국","초소형(40㎡ 이하)","2021.05",105.9
"전국","초소형(40㎡ 이하)","2021.06",107.0
"전국","초소형(40㎡ 이하)","2021.07",108.9
"전국","초소형(40㎡ 이하)","2021.08",111.3
"전국","초소형(40㎡ 이하)","2021.09",112.5
"전국","초소형(40㎡ 이하)","2021.10",114.0
"전국","초소형(40㎡ 이하)","2021.11",113.5
"전국","초소형(40㎡ 이하)","2021.12",113.2
"전국","초소형(40㎡ 이하)","2022.01",113.4
"전국","초소형(40㎡ 이하)","2022.02",113.5
"전국","소형(40㎡초과 60㎡이하)","2014.01",86.4
"전국","소형(40㎡초과 60㎡이하)","2014.02",86.9
"전국","소형(40㎡초과 60㎡이하)","2014.03",87.4
"전국","소형(40㎡초과 60㎡이하)","2014.04",87.4
"전국","소형(40㎡초과 60㎡이하)","2014.05",87.4
"전국","소형(40㎡초과 60㎡이하)","2014.06",87.4
"전국","소형(40㎡초과 60㎡이하)","2014.07",87.5
"전국","소형(40㎡초과 60㎡이하)","2014.08",88.2
"전국","소형(40㎡초과 60㎡이하)","2014.09",88.8
"전국","소형(40㎡초과 60㎡이하)","2014.10",89.3
"전국","소형(40㎡초과 60㎡이하)","2014.11",89.5
"전국","소형(40㎡초과 60㎡이하)","2014.12",89.8
"전국","소형(40㎡초과 60㎡이하)","2015.01",90.4
"전국","소형(40㎡초과 60㎡이하)","2015.02",91.0
"전국","소형(40㎡초과 60㎡이하)","2015.03",91.9
"전국","소형(40㎡초과 60㎡이하)","2015.04",92.7
"전국","소형(40㎡초과 60㎡이하)","2015.05",93.3
"전국","소형(40㎡초과 60㎡이하)","2015.06",93.8
"전국","소형(40㎡초과 60㎡이하)","2015.07",94.9
"전국","소형(40㎡초과 60㎡이하)","2015.08",95.6
"전국","소형(40㎡초과 60㎡이하)","2015.09",96.3
"전국","소형(40㎡초과 60㎡이하)","2015.10",96.8
"전국","소형(40㎡초과 60㎡이하)","2015.11",96.8
"전국","소형(40㎡초과 60㎡이하)","2015.12",96.2
"전국","소형(40㎡초과 60㎡이하)","2016.01",96.1
"전국","소형(40㎡초과 60㎡이하)","2016.02",96.2
"전국","소형(40㎡초과 60㎡이하)","2016.03",96.1
"전국","소형(40㎡초과 60㎡이하)","2016.04",96.2
"전국","소형(40㎡초과 60㎡이하)","2016.05",96.2
"전국","소형(40㎡초과 60㎡이하)","2016.06",96.5
"전국","소형(40㎡초과 60㎡이하)","2016.07",97.2
"전국","소형(40㎡초과 60㎡이하)","2016.08",97.9
"전국","소형(40㎡초과 60㎡이하)","2016.09",98.8
"전국","소형(40㎡초과 60㎡이하)","2016.10",99.4
"전국","소형(40㎡초과 60㎡이하)","2016.11",99.6
"전국","소형(40㎡초과 60㎡이하)","2016.12",99.1
"전국","소형(40㎡초과 60㎡이하)","2017.01",98.9
"전국","소형(40㎡초과 60㎡이하)","2017.02",99.2
"전국","소형(40㎡초과 60㎡이하)","2017.03",99.2
"전국","소형(40㎡초과 60㎡이하)","2017.04",99.0
"전국","소형(40㎡초과 60㎡이하)","2017.05",99.2
"전국","소형(40㎡초과 60㎡이하)","2017.06",99.8
"전국","소형(40㎡초과 60㎡이하)","2017.07",100.6
"전국","소형(40㎡초과 60㎡이하)","2017.08",100.7
"전국","소형(40㎡초과 60㎡이하)","2017.09",100.7
"전국","소형(40㎡초과 60㎡이하)","2017.10",100.6
"전국","소형(40㎡초과 60㎡이하)","2017.11",100.0
"전국","소형(40㎡초과 60㎡이하)","2017.12",99.4
"전국","소형(40㎡초과 60㎡이하)","2018.01",99.4
"전국","소형(40㎡초과 60㎡이하)","2018.02",99.5
"전국","소형(40㎡초과 60㎡이하)","2018.03",99.4
"전국","소형(40㎡초과 60㎡이하)","2018.04",99.3
"전국","소형(40㎡초과 60㎡이하)","2018.05",98.8
"전국","소형(40㎡초과 60㎡이하)","2018.06",98.5
"전국","소형(40㎡초과 60㎡이하)","2018.07",98.0
"전국","소형(40㎡초과 60㎡이하)","2018.08",98.7
"전국","소형(40㎡초과 60㎡이하)","2018.09",99.9
"전국","소형(40㎡초과 60㎡이하)","2018.10",99.8
"전국","소형(40㎡초과 60㎡이하)","2018.11",98.9
"전국","소형(40㎡초과 60㎡이하)","2018.12",98.2
"전국","소형(40㎡초과 60㎡이하)","2019.01",97.6
"전국","소형(40㎡초과 60㎡이하)","2019.02",97.2
"전국","소형(40㎡초과 60㎡이하)","2019.03",96.6
"전국","소형(40㎡초과 60㎡이하)","2019.04",96.1
"전국","소형(40㎡초과 60㎡이하)","2019.05",95.7
"전국","소형(40㎡초과 60㎡이하)","2019.06",95.8
"전국","소형(40㎡초과 60㎡이하)","2019.07",95.9
"전국","소형(40㎡초과 60㎡이하)","2019.08",95.9
"전국","소형(40㎡초과 60㎡이하)","2019.09",96.0
"전국","소형(40㎡초과 60㎡이하)","2019.10",96.1
"전국","소형(40㎡초과 60㎡이하)","2019.11",96.3
"전국","소형(40㎡초과 60㎡이하)","2019.12",96.9
"전국","소형(40㎡초과 60㎡이하)","2020.01",97.4
"전국","소형(40㎡초과 60㎡이하)","2020.02",98.8
"전국","소형(40㎡초과 60㎡이하)","2020.03",99.5
"전국","소형(40㎡초과 60㎡이하)","2020.04",99.4
"전국","소형(40㎡초과 60㎡이하)","2020.05",100.1
"전국","소형(40㎡초과 60㎡이하)","2020.06",101.4
"전국","소형(40㎡초과 60㎡이하)","2020.07",103.1
"전국","소형(40㎡초과 60㎡이하)","2020.08",103.7
"전국","소형(40㎡초과 60㎡이하)","2020.09",103.9
"전국","소형(40㎡초과 60㎡이하)","2020.10",104.6
"전국","소형(40㎡초과 60㎡이하)","2020.11",106.7
"전국","소형(40㎡초과 60㎡이하)","2020.12",109.0
"전국","소형(40㎡초과 60㎡이하)","2021.01",111.4
"전국","소형(40㎡초과 60㎡이하)","2021.02",113.5
"전국","소형(40㎡초과 60㎡이하)","2021.03",115.2
"전국","소형(40㎡초과 60㎡이하)","2021.04",116.6
"전국","소형(40㎡초과 60㎡이하)","2021.05",118.5
"전국","소형(40㎡초과 60㎡이하)","2021.06",121.0
"전국","소형(40㎡초과 60㎡이하)","2021.07",123.7
"전국","소형(40㎡초과 60㎡이하)","2021.08",126.7
"전국","소형(40㎡초과 60㎡이하)","2021.09",129.5
"전국","소형(40㎡초과 60㎡이하)","2021.10",131.2
"전국","소형(40㎡초과 60㎡이하)","2021.11",131.1
"전국","소형(40㎡초과 60㎡이하)","2021.12",130.5
"전국","소형(40㎡초과 60㎡이하)","2022.01",130.5
"전국","소형(40㎡초과 60㎡이하)","2022.02",130.9
"전국","중소형(60㎡초과 85㎡이하)","2014.01",87.2
"전국","중소형(60㎡초과 85㎡이하)","2014.02",87.7
"전국","중소형(60㎡초과 85㎡이하)","2014.03",88.1
"전국","중소형(60㎡초과 85㎡이하)","2014.04",88.2
"전국","중소형(60㎡초과 85㎡이하)","2014.05",88.2
"전국","중소형(60㎡초과 85㎡이하)","2014.06",88.3
"전국","중소형(60㎡초과 85㎡이하)","2014.07",88.4
"전국","중소형(60㎡초과 85㎡이하)","2014.08",89.1
"전국","중소형(60㎡초과 85㎡이하)","2014.09",89.7
"전국","중소형(60㎡초과 85㎡이하)","2014.10",90.2
"전국","중소형(60㎡초과 85㎡이하)","2014.11",90.5
"전국","중소형(60㎡초과 85㎡이하)","2014.12",90.7
"전국","중소형(60㎡초과 85㎡이하)","2015.01",91.1
"전국","중소형(60㎡초과 85㎡이하)","2015.02",91.9
"전국","중소형(60㎡초과 85㎡이하)","2015.03",92.7
"전국","중소형(60㎡초과 85㎡이하)","2015.04",93.5
"전국","중소형(60㎡초과 85㎡이하)","2015.05",94.1
"전국","중소형(60㎡초과 85㎡이하)","2015.06",94.7
"전국","중소형(60㎡초과 85㎡이하)","2015.07",95.6
"전국","중소형(60㎡초과 85㎡이하)","2015.08",96.2
"전국","중소형(60㎡초과 85㎡이하)","2015.09",96.9
"전국","중소형(60㎡초과 85㎡이하)","2015.10",97.3
"전국","중소형(60㎡초과 85㎡이하)","2015.11",97.2
"전국","중소형(60㎡초과 85㎡이하)","2015.12",96.8
"전국","중소형(60㎡초과 85㎡이하)","2016.01",96.5
"전국","중소형(60㎡초과 85㎡이하)","2016.02",96.7
"전국","중소형(60㎡초과 85㎡이하)","2016.03",96.4
"전국","중소형(60㎡초과 85㎡이하)","2016.04",96.4
"전국","중소형(60㎡초과 85㎡이하)","2016.05",96.4
"전국","중소형(60㎡초과 85㎡이하)","2016.06",96.7
"전국","중소형(60㎡초과 85㎡이하)","2016.07",97.2
"전국","중소형(60㎡초과 85㎡이하)","2016.08",97.8
"전국","중소형(60㎡초과 85㎡이하)","2016.09",98.6
"전국","중소형(60㎡초과 85㎡이하)","2016.10",99.3
"전국","중소형(60㎡초과 85㎡이하)","2016.11",99.3
"전국","중소형(60㎡초과 85㎡이하)","2016.12",99.1
"전국","중소형(60㎡초과 85㎡이하)","2017.01",98.7
"전국","중소형(60㎡초과 85㎡이하)","2017.02",98.8
"전국","중소형(60㎡초과 85㎡이하)","2017.03",98.9
"전국","중소형(60㎡초과 85㎡이하)","2017.04",98.6
"전국","중소형(60㎡초과 85㎡이하)","2017.05",98.8
"전국","중소형(60㎡초과 85㎡이하)","2017.06",99.3
"전국","중소형(60㎡초과 85㎡이하)","2017.07",99.9
"전국","중소형(60㎡초과 85㎡이하)","2017.08",100.2
"전국","중소형(60㎡초과 85㎡이하)","2017.09",100.2
"전국","중소형(60㎡초과 85㎡이하)","2017.10",100.3
"전국","중소형(60㎡초과 85㎡이하)","2017.11",100.0
"전국","중소형(60㎡초과 85㎡이하)","2017.12",99.6
"전국","중소형(60㎡초과 85㎡이하)","2018.01",99.5
"전국","중소형(60㎡초과 85㎡이하)","2018.02",100.0
"전국","중소형(60㎡초과 85㎡이하)","2018.03",99.9
"전국","중소형(60㎡초과 85㎡이하)","2018.04",99.9
"전국","중소형(60㎡초과 85㎡이하)","2018.05",99.8
"전국","중소형(60㎡초과 85㎡이하)","2018.06",99.5
"전국","중소형(60㎡초과 85㎡이하)","2018.07",99.4
"전국","중소형(60㎡초과 85㎡이하)","2018.08",100.4
"전국","중소형(60㎡초과 85㎡이하)","2018.09",101.3
"전국","중소형(60㎡초과 85㎡이하)","2018.10",101.1
"전국","중소형(60㎡초과 85㎡이하)","2018.11",100.6
"전국","중소형(60㎡초과 85㎡이하)","2018.12",99.9
"전국","중소형(60㎡초과 85㎡이하)","2019.01",99.5
"전국","중소형(60㎡초과 85㎡이하)","2019.02",99.2
"전국","중소형(60㎡초과 85㎡이하)","2019.03",98.8
"전국","중소형(60㎡초과 85㎡이하)","2019.04",98.4
"전국","중소형(60㎡초과 85㎡이하)","2019.05",98.3
"전국","중소형(60㎡초과 85㎡이하)","2019.06",98.3
"전국","중소형(60㎡초과 85㎡이하)","2019.07",98.6
"전국","중소형(60㎡초과 85㎡이하)","2019.08",98.8
"전국","중소형(60㎡초과 85㎡이하)","2019.09",99.1
"전국","중소형(60㎡초과 85㎡이하)","2019.10",99.3
"전국","중소형(60㎡초과 85㎡이하)","2019.11",99.9
"전국","중소형(60㎡초과 85㎡이하)","2019.12",100.6
"전국","중소형(60㎡초과 85㎡이하)","2020.01",101.2
"전국","중소형(60㎡초과 85㎡이하)","2020.02",102.5
"전국","중소형(60㎡초과 85㎡이하)","2020.03",103.4
"전국","중소형(60㎡초과 85㎡이하)","2020.04",103.4
"전국","중소형(60㎡초과 85㎡이하)","2020.05",104.3
"전국","중소형(60㎡초과 85㎡이하)","2020.06",105.7
"전국","중소형(60㎡초과 85㎡이하)","2020.07",107.7
"전국","중소형(60㎡초과 85㎡이하)","2020.08",108.8
"전국","중소형(60㎡초과 85㎡이하)","2020.09",109.3
"전국","중소형(60㎡초과 85㎡이하)","2020.10",110.6
"전국","중소형(60㎡초과 85㎡이하)","2020.11",113.4
"전국","중소형(60㎡초과 85㎡이하)","2020.12",116.2
"전국","중소형(60㎡초과 85㎡이하)","2021.01",119.0
"전국","중소형(60㎡초과 85㎡이하)","2021.02",121.1
"전국","중소형(60㎡초과 85㎡이하)","2021.03",122.9
"전국","중소형(60㎡초과 85㎡이하)","2021.04",124.2
"전국","중소형(60㎡초과 85㎡이하)","2021.05",126.0
"전국","중소형(60㎡초과 85㎡이하)","2021.06",128.4
"전국","중소형(60㎡초과 85㎡이하)","2021.07",130.8
"전국","중소형(60㎡초과 85㎡이하)","2021.08",133.3
"전국","중소형(60㎡초과 85㎡이하)","2021.09",135.6
"전국","중소형(60㎡초과 85㎡이하)","2021.10",136.6
"전국","중소형(60㎡초과 85㎡이하)","2021.11",136.4
"전국","중소형(60㎡초과 85㎡이하)","2021.12",135.6
"전국","중소형(60㎡초과 85㎡이하)","2022.01",135.1
"전국","중소형(60㎡초과 85㎡이하)","2022.02",135.0
"전국","중대형(85㎡초과 135㎡이하)","2014.01",86.0
"전국","중대형(85㎡초과 135㎡이하)","2014.02",86.6
"전국","중대형(85㎡초과 135㎡이하)","2014.03",86.9
"전국","중대형(85㎡초과 135㎡이하)","2014.04",87.1
"전국","중대형(85㎡초과 135㎡이하)","2014.05",87.0
"전국","중대형(85㎡초과 135㎡이하)","2014.06",86.9
"전국","중대형(85㎡초과 135㎡이하)","2014.07",87.2
"전국","중대형(85㎡초과 135㎡이하)","2014.08",87.8
"전국","중대형(85㎡초과 135㎡이하)","2014.09",88.5
"전국","중대형(85㎡초과 135㎡이하)","2014.10",89.1
"전국","중대형(85㎡초과 135㎡이하)","2014.11",89.4
"전국","중대형(85㎡초과 135㎡이하)","2014.12",89.4
"전국","중대형(85㎡초과 135㎡이하)","2015.01",90.0
"전국","중대형(85㎡초과 135㎡이하)","2015.02",90.5
"전국","중대형(85㎡초과 135㎡이하)","2015.03",91.3
"전국","중대형(85㎡초과 135㎡이하)","2015.04",91.8
"전국","중대형(85㎡초과 135㎡이하)","2015.05",92.6
"전국","중대형(85㎡초과 135㎡이하)","2015.06",92.8
"전국","중대형(85㎡초과 135㎡이하)","2015.07",93.8
"전국","중대형(85㎡초과 135㎡이하)","2015.08",94.1
"전국","중대형(85㎡초과 135㎡이하)","2015.09",94.8
"전국","중대형(85㎡초과 135㎡이하)","2015.10",95.2
"전국","중대형(85㎡초과 135㎡이하)","2015.11",95.2
"전국","중대형(85㎡초과 135㎡이하)","2015.12",94.8
"전국","중대형(85㎡초과 135㎡이하)","2016.01",94.5
"전국","중대형(85㎡초과 135㎡이하)","2016.02",94.8
"전국","중대형(85㎡초과 135㎡이하)","2016.03",94.5
"전국","중대형(85㎡초과 135㎡이하)","2016.04",94.5
"전국","중대형(85㎡초과 135㎡이하)","2016.05",94.4
"전국","중대형(85㎡초과 135㎡이하)","2016.06",95.0
"전국","중대형(85㎡초과 135㎡이하)","2016.07",95.4
"전국","중대형(85㎡초과 135㎡이하)","2016.08",96.0
"전국","중대형(85㎡초과 135㎡이하)","2016.09",96.8
"전국","중대형(85㎡초과 135㎡이하)","2016.10",97.5
"전국","중대형(85㎡초과 135㎡이하)","2016.11",97.7
"전국","중대형(85㎡초과 135㎡이하)","2016.12",97.5
"전국","중대형(85㎡초과 135㎡이하)","2017.01",97.6
"전국","중대형(85㎡초과 135㎡이하)","2017.02",97.6
"전국","중대형(85㎡초과 135㎡이하)","2017.03",97.8
"전국","중대형(85㎡초과 135㎡이하)","2017.04",97.6
"전국","중대형(85㎡초과 135㎡이하)","2017.05",97.9
"전국","중대형(85㎡초과 135㎡이하)","2017.06",98.4
"전국","중대형(85㎡초과 135㎡이하)","2017.07",99.2
"전국","중대형(85㎡초과 135㎡이하)","2017.08",99.7
"전국","중대형(85㎡초과 135㎡이하)","2017.09",99.7
"전국","중대형(85㎡초과 135㎡이하)","2017.10",100.3
"전국","중대형(85㎡초과 135㎡이하)","2017.11",100.0
"전국","중대형(85㎡초과 135㎡이하)","2017.12",99.6
"전국","중대형(85㎡초과 135㎡이하)","2018.01",100.3
"전국","중대형(85㎡초과 135㎡이하)","2018.02",100.8
"전국","중대형(85㎡초과 135㎡이하)","2018.03",101.2
"전국","중대형(85㎡초과 135㎡이하)","2018.04",101.4
"전국","중대형(85㎡초과 135㎡이하)","2018.05",101.5
"전국","중대형(85㎡초과 135㎡이하)","2018.06",101.6
"전국","중대형(85㎡초과 135㎡이하)","2018.07",101.8
"전국","중대형(85㎡초과 135㎡이하)","2018.08",103.7
"전국","중대형(85㎡초과 135㎡이하)","2018.09",104.6
"전국","중대형(85㎡초과 135㎡이하)","2018.10",104.7
"전국","중대형(85㎡초과 135㎡이하)","2018.11",104.3
"전국","중대형(85㎡초과 135㎡이하)","2018.12",103.8
"전국","중대형(85㎡초과 135㎡이하)","2019.01",103.7
"전국","중대형(85㎡초과 135㎡이하)","2019.02",103.2
"전국","중대형(85㎡초과 135㎡이하)","2019.03",102.8
"전국","중대형(85㎡초과 135㎡이하)","2019.04",102.7
"전국","중대형(85㎡초과 135㎡이하)","2019.05",102.5
"전국","중대형(85㎡초과 135㎡이하)","2019.06",103.5
"전국","중대형(85㎡초과 135㎡이하)","2019.07",103.8
"전국","중대형(85㎡초과 135㎡이하)","2019.08",104.2
"전국","중대형(85㎡초과 135㎡이하)","2019.09",104.7
"전국","중대형(85㎡초과 135㎡이하)","2019.10",105.5
"전국","중대형(85㎡초과 135㎡이하)","2019.11",106.4
"전국","중대형(85㎡초과 135㎡이하)","2019.12",107.4
"전국","중대형(85㎡초과 135㎡이하)","2020.01",108.0
"전국","중대형(85㎡초과 135㎡이하)","2020.02",109.7
"전국","중대형(85㎡초과 135㎡이하)","2020.03",111.0
"전국","중대형(85㎡초과 135㎡이하)","2020.04",111.4
"전국","중대형(85㎡초과 135㎡이하)","2020.05",112.4
"전국","중대형(85㎡초과 135㎡이하)","2020.06",114.8
"전국","중대형(85㎡초과 135㎡이하)","2020.07",117.5
"전국","중대형(85㎡초과 135㎡이하)","2020.08",119.1
"전국","중대형(85㎡초과 135㎡이하)","2020.09",120.4
"전국","중대형(85㎡초과 135㎡이하)","2020.10",122.6
"전국","중대형(85㎡초과 135㎡이하)","2020.11",126.3
"전국","중대형(85㎡초과 135㎡이하)","2020.12",130.2
"전국","중대형(85㎡초과 135㎡이하)","2021.01",134.1
"전국","중대형(85㎡초과 135㎡이하)","2021.02",136.8
"전국","중대형(85㎡초과 135㎡이하)","2021.03",139.1
"전국","중대형(85㎡초과 135㎡이하)","2021.04",141.1
"전국","중대형(85㎡초과 135㎡이하)","2021.05",143.0
"전국","중대형(85㎡초과 135㎡이하)","2021.06",146.5
"전국","중대형(85㎡초과 135㎡이하)","2021.07",149.2
"전국","중대형(85㎡초과 135㎡이하)","2021.08",152.5
"전국","중대형(85㎡초과 135㎡이하)","2021.09",154.8
"전국","중대형(85㎡초과 135㎡이하)","2021.10",156.2
"전국","중대형(85㎡초과 135㎡이하)","2021.11",155.7
"전국","중대형(85㎡초과 135㎡이하)","2021.12",154.3
"전국","중대형(85㎡초과 135㎡이하)","2022.01",153.2
"전국","중대형(85㎡초과 135㎡이하)","2022.02",153.0
"전국","대형(135㎡ 초과)","2014.01",84.9
"전국","대형(135㎡ 초과)","2014.02",85.3
"전국","대형(135㎡ 초과)","2014.03",86.0
"전국","대형(135㎡ 초과)","2014.04",85.6
"전국","대형(135㎡ 초과)","2014.05",86.4
"전국","대형(135㎡ 초과)","2014.06",86.3
"전국","대형(135㎡ 초과)","2014.07",86.5
"전국","대형(135㎡ 초과)","2014.08",87.0
"전국","대형(135㎡ 초과)","2014.09",87.8
"전국","대형(135㎡ 초과)","2014.10",88.0
"전국","대형(135㎡ 초과)","2014.11",88.5
"전국","대형(135㎡ 초과)","2014.12",88.4
"전국","대형(135㎡ 초과)","2015.01",88.9
"전국","대형(135㎡ 초과)","2015.02",89.7
"전국","대형(135㎡ 초과)","2015.03",90.3
"전국","대형(135㎡ 초과)","2015.04",90.7
"전국","대형(135㎡ 초과)","2015.05",91.3
"전국","대형(135㎡ 초과)","2015.06",91.7
"전국","대형(135㎡ 초과)","2015.07",92.4
"전국","대형(135㎡ 초과)","2015.08",93.0
"전국","대형(135㎡ 초과)","2015.09",93.9
"전국","대형(135㎡ 초과)","2015.10",93.8
"전국","대형(135㎡ 초과)","2015.11",94.3
"전국","대형(135㎡ 초과)","2015.12",93.6
"전국","대형(135㎡ 초과)","2016.01",93.7
"전국","대형(135㎡ 초과)","2016.02",93.9
"전국","대형(135㎡ 초과)","2016.03",93.9
"전국","대형(135㎡ 초과)","2016.04",93.9
"전국","대형(135㎡ 초과)","2016.05",93.7
"전국","대형(135㎡ 초과)","2016.06",94.3
"전국","대형(135㎡ 초과)","2016.07",95.1
"전국","대형(135㎡ 초과)","2016.08",96.0
"전국","대형(135㎡ 초과)","2016.09",96.5
"전국","대형(135㎡ 초과)","2016.10",97.4
"전국","대형(135㎡ 초과)","2016.11",97.6
"전국","대형(135㎡ 초과)","2016.12",96.7
"전국","대형(135㎡ 초과)","2017.01",96.9
"전국","대형(135㎡ 초과)","2017.02",97.2
"전국","대형(135㎡ 초과)","2017.03",97.6
"전국","대형(135㎡ 초과)","2017.04",97.9
"전국","대형(135㎡ 초과)","2017.05",98.4
"전국","대형(135㎡ 초과)","2017.06",98.9
"전국","대형(135㎡ 초과)","2017.07",99.5
"전국","대형(135㎡ 초과)","2017.08",99.9
"전국","대형(135㎡ 초과)","2017.09",100.5
"전국","대형(135㎡ 초과)","2017.10",100.5
"전국","대형(135㎡ 초과)","2017.11",100.0
"전국","대형(135㎡ 초과)","2017.12",100.4
"전국","대형(135㎡ 초과)","2018.01",101.2
"전국","대형(135㎡ 초과)","2018.02",102.0
"전국","대형(135㎡ 초과)","2018.03",102.6
"전국","대형(135㎡ 초과)","2018.04",102.8
"전국","대형(135㎡ 초과)","2018.05",103.2
"전국","대형(135㎡ 초과)","2018.06",103.2
"전국","대형(135㎡ 초과)","2018.07",104.0
"전국","대형(135㎡ 초과)","2018.08",105.6
"전국","대형(135㎡ 초과)","2018.09",106.8
"전국","대형(135㎡ 초과)","2018.10",106.6
"전국","대형(135㎡ 초과)","2018.11",106.4
"전국","대형(135㎡ 초과)","2018.12",105.7
"전국","대형(135㎡ 초과)","2019.01",105.1
"전국","대형(135㎡ 초과)","2019.02",105.5
"전국","대형(135㎡ 초과)","2019.03",104.6
"전국","대형(135㎡ 초과)","2019.04",105.8
"전국","대형(135㎡ 초과)","2019.05",105.3
"전국","대형(135㎡ 초과)","2019.06",106.3
"전국","대형(135㎡ 초과)","2019.07",107.0
"전국","대형(135㎡ 초과)","2019.08",107.3
"전국","대형(135㎡ 초과)","2019.09",107.2
"전국","대형(135㎡ 초과)","2019.10",108.7
"전국","대형(135㎡ 초과)","2019.11",109.6
"전국","대형(135㎡ 초과)","2019.12",110.8
"전국","대형(135㎡ 초과)","2020.01",110.7
"전국","대형(135㎡ 초과)","2020.02",111.5
"전국","대형(135㎡ 초과)","2020.03",112.1
"전국","대형(135㎡ 초과)","2020.04",112.5
"전국","대형(135㎡ 초과)","2020.05",112.3
