"행정구역별(1)","규모별(1)","시점",데이터
"지방","초소형(40㎡ 이하)","2015.09",99.4
"지방","초소형(40㎡ 이하)","2015.10",99.0
"지방","초소형(40㎡ 이하)","2015.11",99.1
"지방","초소형(40㎡ 이하)","2015.12",100.4
"지방","초소형(40㎡ 이하)","2016.01",101.0
"지방","초소형(40㎡ 이하)","2016.02",100.1
"지방","초소형(40㎡ 이하)","2016.03",99.1
"지방","초소형(40㎡ 이하)","2016.04",100.7
"지방","초소형(40㎡ 이하)","2016.05",98.5
"지방","초소형(40㎡ 이하)","2016.06",98.5
"지방","초소형(40㎡ 이하)","2016.07",99.3
"지방","초소형(40㎡ 이하)","2016.08",100.1
"지방","초소형(40㎡ 이하)","2016.09",102.4
"지방","초소형(40㎡ 이하)","2016.10",101.3
"지방","초소형(40㎡ 이하)","2016.11",102.4
"지방","초소형(40㎡ 이하)","2016.12",102.4
"지방","초소형(40㎡ 이하)","2017.01",101.7
"지방","초소형(40㎡ 이하)","2017.02",102.4
"지방","초소형(40㎡ 이하)","2017.03",101.0
"지방","초소형(40㎡ 이하)","2017.04",102.2
"지방","초소형(40㎡ 이하)","2017.05",102.4
"지방","초소형(40㎡ 이하)","2017.06",100.6
"지방","초소형(40㎡ 이하)","2017.07",100.4
"지방","초소형(40㎡ 이하)","2017.08",99.9
"지방","초소형(40㎡ 이하)","2017.09",100.9
"지방","초소형(40㎡ 이하)","2017.10",101.5
"지방","초소형(40㎡ 이하)","2017.11",100.0
"지방","초소형(40㎡ 이하)","2017.12",101.1
"지방","초소형(40㎡ 이하)","2018.01",101.0
"지방","초소형(40㎡ 이하)","2018.02",100.9
"지방","초소형(40㎡ 이하)","2018.03",100.0
"지방","초소형(40㎡ 이하)","2018.04",96.2
"지방","초소형(40㎡ 이하)","2018.05",99.0
"지방","초소형(40㎡ 이하)","2018.06",98.4
"지방","초소형(40㎡ 이하)","2018.07",97.3
"지방","초소형(40㎡ 이하)","2018.08",98.5
"지방","초소형(40㎡ 이하)","2018.09",98.4
"지방","초소형(40㎡ 이하)","2018.10",98.8
"지방","초소형(40㎡ 이하)","2018.11",99.2
"지방","초소형(40㎡ 이하)","2018.12",97.3
"지방","초소형(40㎡ 이하)","2019.01",98.4
"지방","초소형(40㎡ 이하)","2019.02",97.3
"지방","초소형(40㎡ 이하)","2019.03",96.9
"지방","초소형(40㎡ 이하)","2019.04",98.1
"지방","초소형(40㎡ 이하)","2019.05",96.6
"지방","초소형(40㎡ 이하)","2019.06",96.6
"지방","초소형(40㎡ 이하)","2019.07",97.5
"지방","초소형(40㎡ 이하)","2019.08",97.6
"지방","초소형(40㎡ 이하)","2019.09",96.3
"지방","초소형(40㎡ 이하)","2019.10",97.7
"지방","초소형(40㎡ 이하)","2019.11",99.1
"지방","초소형(40㎡ 이하)","2019.12",98.9
"지방","초소형(40㎡ 이하)","2020.01",99.1
"지방","초소형(40㎡ 이하)","2020.02",97.8
"지방","초소형(40㎡ 이하)","2020.03",99.2
"지방","초소형(40㎡ 이하)","2020.04",98.8
"지방","초소형(40㎡ 이하)","2020.05",101.0
"지방","초소형(40㎡ 이하)","2020.06",98.7
"지방","초소형(40㎡ 이하)","2020.07",101.0
"지방","초소형(40㎡ 이하)","2020.08",99.9
"지방","초소형(40㎡ 이하)","2020.09",99.5
"지방","초소형(40㎡ 이하)","2020.10",103.8
"지방","초소형(40㎡ 이하)","2020.11",103.1
"지방","초소형(40㎡ 이하)","2020.12",107.0
"지방","초소형(40㎡ 이하)","2021.01",108.2
"지방","초소형(40㎡ 이하)","2021.02",107.7
"지방","초소형(40㎡ 이하)","2021.03",107.6
"지방","초소형(40㎡ 이하)","2021.04",109.3
"지방","초소형(40㎡ 이하)","2021.05",110.4
"지방","초소형(40㎡ 이하)","2021.06",111.6
"지방","초소형(40㎡ 이하)","2021.07",112.9
"지방","초소형(40㎡ 이하)","2021.08",114.4
"지방","초소형(40㎡ 이하)","2021.09",117.3
"지방","초소형(40㎡ 이하)","2021.10",118.1
"지방","초소형(40㎡ 이하)","2021.11",117.4
"지방","초소형(40㎡ 이하)","2021.12",116.4
"지방","초소형(40㎡ 이하)","2022.01",118.8
"지방","초소형(40㎡ 이하)","2022.02",119.4
"지방","소형(40㎡초과 60㎡이하)","2014.01",92.7
"지방","소형(40㎡초과 60㎡이하)","2014.02",92.9
"지방","소형(40㎡초과 60㎡이하)","2014.03",93.2
"지방","소형(40㎡초과 60㎡이하)","2014.04",93.3
"지방","소형(40㎡초과 60㎡이하)","2014.05",92.9
"지방","소형(40㎡초과 60㎡이하)","2014.06",93.0
"지방","소형(40㎡초과 60㎡이하)","2014.07",93.2
"지방","소형(40㎡초과 60㎡이하)","2014.08",94.1
"지방","소형(40㎡초과 60㎡이하)","2014.09",95.0
"지방","소형(40㎡초과 60㎡이하)","2014.10",95.2
"지방","소형(40㎡초과 60㎡이하)","2014.11",95.1
"지방","소형(40㎡초과 60㎡이하)","2014.12",94.8
"지방","소형(40㎡초과 60㎡이하)","2015.01",96.5
"지방","소형(40㎡초과 60㎡이하)","2015.02",96.9
"지방","소형(40㎡초과 60㎡이하)","2015.03",97.6
"지방","소형(40㎡초과 60㎡이하)","2015.04",98.0
"지방","소형(40㎡초과 60㎡이하)","2015.05",98.1
"지방","소형(40㎡초과 60㎡이하)","2015.06",98.4
"지방","소형(40㎡초과 60㎡이하)","2015.07",99.5
"지방","소형(40㎡초과 60㎡이하)","2015.08",100.6
"지방","소형(40㎡초과 60㎡이하)","2015.09",102.3
"지방","소형(40㎡초과 60㎡이하)","2015.10",101.8
"지방","소형(40㎡초과 60㎡이하)","2015.11",103.0
"지방","소형(40㎡초과 60㎡이하)","2015.12",102.1
"지방","소형(40㎡초과 60㎡이하)","2016.01",102.2
"지방","소형(40㎡초과 60㎡이하)","2016.02",102.9
"지방","소형(40㎡초과 60㎡이하)","2016.03",102.5
"지방","소형(40㎡초과 60㎡이하)","2016.04",102.2
"지방","소형(40㎡초과 60㎡이하)","2016.05",101.7
"지방","소형(40㎡초과 60㎡이하)","2016.06",101.8
"지방","소형(40㎡초과 60㎡이하)","2016.07",102.0
"지방","소형(40㎡초과 60㎡이하)","2016.08",102.7
"지방","소형(40㎡초과 60㎡이하)","2016.09",103.5
"지방","소형(40㎡초과 60㎡이하)","2016.10",104.4
"지방","소형(40㎡초과 60㎡이하)","2016.11",103.5
"지방","소형(40㎡초과 60㎡이하)","2016.12",103.4
"지방","소형(40㎡초과 60㎡이하)","2017.01",103.2
"지방","소형(40㎡초과 60㎡이하)","2017.02",103.2
"지방","소형(40㎡초과 60㎡이하)","2017.03",103.0
"지방","소형(40㎡초과 60㎡이하)","2017.04",102.5
"지방","소형(40㎡초과 60㎡이하)","2017.05",101.2
"지방","소형(40㎡초과 60㎡이하)","2017.06",100.1
"지방","소형(40㎡초과 60㎡이하)","2017.07",100.0
"지방","소형(40㎡초과 60㎡이하)","2017.08",100.2
"지방","소형(40㎡초과 60㎡이하)","2017.09",100.4
"지방","소형(40㎡초과 60㎡이하)","2017.10",100.1
"지방","소형(40㎡초과 60㎡이하)","2017.11",100.0
"지방","소형(40㎡초과 60㎡이하)","2017.12",99.2
"지방","소형(40㎡초과 60㎡이하)","2018.01",99.0
"지방","소형(40㎡초과 60㎡이하)","2018.02",98.8
"지방","소형(40㎡초과 60㎡이하)","2018.03",98.7
"지방","소형(40㎡초과 60㎡이하)","2018.04",97.8
"지방","소형(40㎡초과 60㎡이하)","2018.05",97.3
"지방","소형(40㎡초과 60㎡이하)","2018.06",96.4
"지방","소형(40㎡초과 60㎡이하)","2018.07",97.0
"지방","소형(40㎡초과 60㎡이하)","2018.08",97.2
"지방","소형(40㎡초과 60㎡이하)","2018.09",98.1
"지방","소형(40㎡초과 60㎡이하)","2018.10",97.3
"지방","소형(40㎡초과 60㎡이하)","2018.11",97.6
"지방","소형(40㎡초과 60㎡이하)","2018.12",96.9
"지방","소형(40㎡초과 60㎡이하)","2019.01",96.1
"지방","소형(40㎡초과 60㎡이하)","2019.02",96.8
"지방","소형(40㎡초과 60㎡이하)","2019.03",97.0
"지방","소형(40㎡초과 60㎡이하)","2019.04",96.2
"지방","소형(40㎡초과 60㎡이하)","2019.05",95.7
"지방","소형(40㎡초과 60㎡이하)","2019.06",95.9
"지방","소형(40㎡초과 60㎡이하)","2019.07",95.7
"지방","소형(40㎡초과 60㎡이하)","2019.08",95.8
"지방","소형(40㎡초과 60㎡이하)","2019.09",96.6
"지방","소형(40㎡초과 60㎡이하)","2019.10",97.4
"지방","소형(40㎡초과 60㎡이하)","2019.11",97.9
"지방","소형(40㎡초과 60㎡이하)","2019.12",98.7
"지방","소형(40㎡초과 60㎡이하)","2020.01",99.4
"지방","소형(40㎡초과 60㎡이하)","2020.02",99.5
"지방","소형(40㎡초과 60㎡이하)","2020.03",99.6
"지방","소형(40㎡초과 60㎡이하)","2020.04",99.7
"지방","소형(40㎡초과 60㎡이하)","2020.05",100.5
"지방","소형(40㎡초과 60㎡이하)","2020.06",101.0
"지방","소형(40㎡초과 60㎡이하)","2020.07",102.1
"지방","소형(40㎡초과 60㎡이하)","2020.08",102.7
"지방","소형(40㎡초과 60㎡이하)","2020.09",104.6
"지방","소형(40㎡초과 60㎡이하)","2020.10",105.9
"지방","소형(40㎡초과 60㎡이하)","2020.11",109.2
"지방","소형(40㎡초과 60㎡이하)","2020.12",110.6
"지방","소형(40㎡초과 60㎡이하)","2021.01",110.9
"지방","소형(40㎡초과 60㎡이하)","2021.02",111.3
"지방","소형(40㎡초과 60㎡이하)","2021.03",112.6
"지방","소형(40㎡초과 60㎡이하)","2021.04",114.3
"지방","소형(40㎡초과 60㎡이하)","2021.05",114.4
"지방","소형(40㎡초과 60㎡이하)","2021.06",115.8
"지방","소형(40㎡초과 60㎡이하)","2021.07",117.2
"지방","소형(40㎡초과 60㎡이하)","2021.08",118.4
"지방","소형(40㎡초과 60㎡이하)","2021.09",121.3
"지방","소형(40㎡초과 60㎡이하)","2021.10",121.8
"지방","소형(40㎡초과 60㎡이하)","2021.11",121.7
"지방","소형(40㎡초과 60㎡이하)","2021.12",121.8
"지방","소형(40㎡초과 60㎡이하)","2022.01",123.3
"지방","소형(40㎡초과 60㎡이하)","2022.02",122.9
"지방","중소형(60㎡초과 85㎡이하)","2014.01",86.5
"지방","중소형(60㎡초과 85㎡이하)","2014.02",86.8
"지방","중소형(60㎡초과 85㎡이하)","2014.03",86.8
"지방","중소형(60㎡초과 85㎡이하)","2014.04",86.7
"지방","중소형(60㎡초과 85㎡이하)","2014.05",87.0
"지방","중소형(60㎡초과 85㎡이하)","2014.06",87.0
"지방","중소형(60㎡초과 85㎡이하)","2014.07",86.8
"지방","중소형(60㎡초과 85㎡이하)","2014.08",87.5
"지방","중소형(60㎡초과 85㎡이하)","2014.09",89.0
"지방","중소형(60㎡초과 85㎡이하)","2014.10",89.7
"지방","중소형(60㎡초과 85㎡이하)","2014.11",90.2
"지방","중소형(60㎡초과 85㎡이하)","2014.12",90.7
"지방","중소형(60㎡초과 85㎡이하)","2015.01",92.2
"지방","중소형(60㎡초과 85㎡이하)","2015.02",93.5
"지방","중소형(60㎡초과 85㎡이하)","2015.03",94.2
"지방","중소형(60㎡초과 85㎡이하)","2015.04",95.0
"지방","중소형(60㎡초과 85㎡이하)","2015.05",95.5
"지방","중소형(60㎡초과 85㎡이하)","2015.06",95.5
"지방","중소형(60㎡초과 85㎡이하)","2015.07",96.5
"지방","중소형(60㎡초과 85㎡이하)","2015.08",97.4
"지방","중소형(60㎡초과 85㎡이하)","2015.09",98.5
"지방","중소형(60㎡초과 85㎡이하)","2015.10",99.7
"지방","중소형(60㎡초과 85㎡이하)","2015.11",99.5
"지방","중소형(60㎡초과 85㎡이하)","2015.12",99.8
"지방","중소형(60㎡초과 85㎡이하)","2016.01",99.7
"지방","중소형(60㎡초과 85㎡이하)","2016.02",99.7
"지방","중소형(60㎡초과 85㎡이하)","2016.03",100.2
"지방","중소형(60㎡초과 85㎡이하)","2016.04",99.5
"지방","중소형(60㎡초과 85㎡이하)","2016.05",98.7
"지방","중소형(60㎡초과 85㎡이하)","2016.06",98.7
"지방","중소형(60㎡초과 85㎡이하)","2016.07",98.4
"지방","중소형(60㎡초과 85㎡이하)","2016.08",99.3
"지방","중소형(60㎡초과 85㎡이하)","2016.09",101.5
"지방","중소형(60㎡초과 85㎡이하)","2016.10",102.7
"지방","중소형(60㎡초과 85㎡이하)","2016.11",102.9
"지방","중소형(60㎡초과 85㎡이하)","2016.12",103.3
"지방","중소형(60㎡초과 85㎡이하)","2017.01",102.8
"지방","중소형(60㎡초과 85㎡이하)","2017.02",102.3
"지방","중소형(60㎡초과 85㎡이하)","2017.03",101.1
"지방","중소형(60㎡초과 85㎡이하)","2017.04",99.4
"지방","중소형(60㎡초과 85㎡이하)","2017.05",98.6
"지방","중소형(60㎡초과 85㎡이하)","2017.06",98.2
"지방","중소형(60㎡초과 85㎡이하)","2017.07",98.3
"지방","중소형(60㎡초과 85㎡이하)","2017.08",98.8
"지방","중소형(60㎡초과 85㎡이하)","2017.09",99.5
"지방","중소형(60㎡초과 85㎡이하)","2017.10",100.3
"지방","중소형(60㎡초과 85㎡이하)","2017.11",100.0
"지방","중소형(60㎡초과 85㎡이하)","2017.12",99.5
"지방","중소형(60㎡초과 85㎡이하)","2018.01",98.8
"지방","중소형(60㎡초과 85㎡이하)","2018.02",98.5
"지방","중소형(60㎡초과 85㎡이하)","2018.03",97.6
"지방","중소형(60㎡초과 85㎡이하)","2018.04",97.3
"지방","중소형(60㎡초과 85㎡이하)","2018.05",96.5
"지방","중소형(60㎡초과 85㎡이하)","2018.06",96.0
"지방","중소형(60㎡초과 85㎡이하)","2018.07",96.3
"지방","중소형(60㎡초과 85㎡이하)","2018.08",96.2
"지방","중소형(60㎡초과 85㎡이하)","2018.09",97.4
"지방","중소형(60㎡초과 85㎡이하)","2018.10",99.0
"지방","중소형(60㎡초과 85㎡이하)","2018.11",98.5
"지방","중소형(60㎡초과 85㎡이하)","2018.12",99.2
"지방","중소형(60㎡초과 85㎡이하)","2019.01",98.8
"지방","중소형(60㎡초과 85㎡이하)","2019.02",97.7
"지방","중소형(60㎡초과 85㎡이하)","2019.03",97.5
"지방","중소형(60㎡초과 85㎡이하)","2019.04",97.7
"지방","중소형(60㎡초과 85㎡이하)","2019.05",97.7
"지방","중소형(60㎡초과 85㎡이하)","2019.06",97.5
"지방","중소형(60㎡초과 85㎡이하)","2019.07",98.0
"지방","중소형(60㎡초과 85㎡이하)","2019.08",99.1
"지방","중소형(60㎡초과 85㎡이하)","2019.09",100.4
"지방","중소형(60㎡초과 85㎡이하)","2019.10",102.1
"지방","중소형(60㎡초과 85㎡이하)","2019.11",103.8
"지방","중소형(60㎡초과 85㎡이하)","2019.12",105.0
"지방","중소형(60㎡초과 85㎡이하)","2020.01",105.9
"지방","중소형(60㎡초과 85㎡이하)","2020.02",105.6
"지방","중소형(60㎡초과 85㎡이하)","2020.03",105.6
"지방","중소형(60㎡초과 85㎡이하)","2020.04",105.1
"지방","중소형(60㎡초과 85㎡이하)","2020.05",106.5
"지방","중소형(60㎡초과 85㎡이하)","2020.06",107.4
"지방","중소형(60㎡초과 85㎡이하)","2020.07",109.5
"지방","중소형(60㎡초과 85㎡이하)","2020.08",110.8
"지방","중소형(60㎡초과 85㎡이하)","2020.09",113.3
"지방","중소형(60㎡초과 85㎡이하)","2020.10",116.8
"지방","중소형(60㎡초과 85㎡이하)","2020.11",120.4
"지방","중소형(60㎡초과 85㎡이하)","2020.12",121.7
"지방","중소형(60㎡초과 85㎡이하)","2021.01",121.1
"지방","중소형(60㎡초과 85㎡이하)","2021.02",120.0
"지방","중소형(60㎡초과 85㎡이하)","2021.03",122.7
"지방","중소형(60㎡초과 85㎡이하)","2021.04",124.1
"지방","중소형(60㎡초과 85㎡이하)","2021.05",124.2
"지방","중소형(60㎡초과 85㎡이하)","2021.06",126.9
"지방","중소형(60㎡초과 85㎡이하)","2021.07",127.8
"지방","중소형(60㎡초과 85㎡이하)","2021.08",129.2
"지방","중소형(60㎡초과 85㎡이하)","2021.09",131.7
"지방","중소형(60㎡초과 85㎡이하)","2021.10",131.6
"지방","중소형(60㎡초과 85㎡이하)","2021.11",131.5
"지방","중소형(60㎡초과 85㎡이하)","2021.12",131.3
"지방","중소형(60㎡초과 85㎡이하)","2022.01",129.7
"지방","중소형(60㎡초과 85㎡이하)","2022.02",126.7
"지방","중대형(85㎡초과 135㎡이하)","2014.01",81.8
"지방","중대형(85㎡초과 135㎡이하)","2014.02",81.6
"지방","중대형(85㎡초과 135㎡이하)","2014.03",81.8
"지방","중대형(85㎡초과 135㎡이하)","2014.04",82.7
"지방","중대형(85㎡초과 135㎡이하)","2014.05",82.5
"지방","중대형(85㎡초과 135㎡이하)","2014.06",82.2
"지방","중대형(85㎡초과 135㎡이하)","2014.07",82.3
"지방","중대형(85㎡초과 135㎡이하)","2014.08",83.3
"지방","중대형(85㎡초과 135㎡이하)","2014.09",84.9
"지방","중대형(85㎡초과 135㎡이하)","2014.10",85.6
"지방","중대형(85㎡초과 135㎡이하)","2014.11",86.1
"지방","중대형(85㎡초과 135㎡이하)","2014.12",87.1
"지방","중대형(85㎡초과 135㎡이하)","2015.01",88.0
"지방","중대형(85㎡초과 135㎡이하)","2015.02",88.6
"지방","중대형(85㎡초과 135㎡이하)","2015.03",90.0
"지방","중대형(85㎡초과 135㎡이하)","2015.04",91.2
"지방","중대형(85㎡초과 135㎡이하)","2015.05",92.0
"지방","중대형(85㎡초과 135㎡이하)","2015.06",91.2
"지방","중대형(85㎡초과 135㎡이하)","2015.07",92.2
"지방","중대형(85㎡초과 135㎡이하)","2015.08",93.9
"지방","중대형(85㎡초과 135㎡이하)","2015.09",95.3
"지방","중대형(85㎡초과 135㎡이하)","2015.10",96.2
"지방","중대형(85㎡초과 135㎡이하)","2015.11",97.0
"지방","중대형(85㎡초과 135㎡이하)","2015.12",97.3
"지방","중대형(85㎡초과 135㎡이하)","2016.01",96.8
"지방","중대형(85㎡초과 135㎡이하)","2016.02",96.1
"지방","중대형(85㎡초과 135㎡이하)","2016.03",97.3
"지방","중대형(85㎡초과 135㎡이하)","2016.04",95.5
"지방","중대형(85㎡초과 135㎡이하)","2016.05",96.3
"지방","중대형(85㎡초과 135㎡이하)","2016.06",97.2
"지방","중대형(85㎡초과 135㎡이하)","2016.07",96.8
"지방","중대형(85㎡초과 135㎡이하)","2016.08",98.2
"지방","중대형(85㎡초과 135㎡이하)","2016.09",99.9
"지방","중대형(85㎡초과 135㎡이하)","2016.10",100.9
"지방","중대형(85㎡초과 135㎡이하)","2016.11",100.4
"지방","중대형(85㎡초과 135㎡이하)","2016.12",100.7
"지방","중대형(85㎡초과 135㎡이하)","2017.01",100.8
"지방","중대형(85㎡초과 135㎡이하)","2017.02",100.4
"지방","중대형(85㎡초과 135㎡이하)","2017.03",99.2
"지방","중대형(85㎡초과 135㎡이하)","2017.04",99.4
"지방","중대형(85㎡초과 135㎡이하)","2017.05",99.3
"지방","중대형(85㎡초과 135㎡이하)","2017.06",98.3
"지방","중대형(85㎡초과 135㎡이하)","2017.07",97.7
"지방","중대형(85㎡초과 135㎡이하)","2017.08",97.3
"지방","중대형(85㎡초과 135㎡이하)","2017.09",100.1
"지방","중대형(85㎡초과 135㎡이하)","2017.10",99.4
"지방","중대형(85㎡초과 135㎡이하)","2017.11",100.0
"지방","중대형(85㎡초과 135㎡이하)","2017.12",99.6
"지방","중대형(85㎡초과 135㎡이하)","2018.01",99.5
"지방","중대형(85㎡초과 135㎡이하)","2018.02",98.7
"지방","중대형(85㎡초과 135㎡이하)","2018.03",97.9
"지방","중대형(85㎡초과 135㎡이하)","2018.04",96.3
"지방","중대형(85㎡초과 135㎡이하)","2018.05",95.0
"지방","중대형(85㎡초과 135㎡이하)","2018.06",95.8
"지방","중대형(85㎡초과 135㎡이하)","2018.07",94.2
"지방","중대형(85㎡초과 135㎡이하)","2018.08",95.9
"지방","중대형(85㎡초과 135㎡이하)","2018.09",97.1
"지방","중대형(85㎡초과 135㎡이하)","2018.10",99.7
"지방","중대형(85㎡초과 135㎡이하)","2018.11",100.7
"지방","중대형(85㎡초과 135㎡이하)","2018.12",98.2
"지방","중대형(85㎡초과 135㎡이하)","2019.01",100.8
"지방","중대형(85㎡초과 135㎡이하)","2019.02",98.1
"지방","중대형(85㎡초과 135㎡이하)","2019.03",98.3
"지방","중대형(85㎡초과 135㎡이하)","2019.04",97.7
"지방","중대형(85㎡초과 135㎡이하)","2019.05",97.8
"지방","중대형(85㎡초과 135㎡이하)","2019.06",97.6
"지방","중대형(85㎡초과 135㎡이하)","2019.07",98.4
"지방","중대형(85㎡초과 135㎡이하)","2019.08",99.1
"지방","중대형(85㎡초과 135㎡이하)","2019.09",101.0
"지방","중대형(85㎡초과 135㎡이하)","2019.10",102.9
"지방","중대형(85㎡초과 135㎡이하)","2019.11",105.0
"지방","중대형(85㎡초과 135㎡이하)","2019.12",105.4
"지방","중대형(85㎡초과 135㎡이하)","2020.01",105.3
"지방","중대형(85㎡초과 135㎡이하)","2020.02",106.1
"지방","중대형(85㎡초과 135㎡이하)","2020.03",105.4
"지방","중대형(85㎡초과 135㎡이하)","2020.04",104.7
"지방","중대형(85㎡초과 135㎡이하)","2020.05",107.2
"지방","중대형(85㎡초과 135㎡이하)","2020.06",108.4
"지방","중대형(85㎡초과 135㎡이하)","2020.07",110.4
"지방","중대형(85㎡초과 135㎡이하)","2020.08",112.3
"지방","중대형(85㎡초과 135㎡이하)","2020.09",114.2
"지방","중대형(85㎡초과 135㎡이하)","2020.10",118.6
"지방","중대형(85㎡초과 135㎡이하)","2020.11",123.0
"지방","중대형(85㎡초과 135㎡이하)","2020.12",123.3
"지방","중대형(85㎡초과 135㎡이하)","2021.01",122.2
"지방","중대형(85㎡초과 135㎡이하)","2021.02",119.9
"지방","중대형(85㎡초과 135㎡이하)","2021.03",122.5
"지방","중대형(85㎡초과 135㎡이하)","2021.04",124.8
"지방","중대형(85㎡초과 135㎡이하)","2021.05",125.9
"지방","중대형(85㎡초과 135㎡이하)","2021.06",128.8
"지방","중대형(85㎡초과 135㎡이하)","2021.07",130.3
"지방","중대형(85㎡초과 135㎡이하)","2021.08",129.2
"지방","중대형(85㎡초과 135㎡이하)","2021.09",133.2
"지방","중대형(85㎡초과 135㎡이하)","2021.10",135.9
"지방","중대형(85㎡초과 135㎡이하)","2021.11",133.9
"지방","중대형(85㎡초과 135㎡이하)","2021.12",131.9
"지방","중대형(85㎡초과 135㎡이하)","2022.01",128.0
"지방","중대형(85㎡초과 135㎡이하)","2022.02",125.8
"지방","대형(135㎡ 초과)","2014.01",77.1
"지방","대형(135㎡ 초과)","2014.02",78.5
"지방","대형(135㎡ 초과)","2014.03",78.6
"지방","대형(135㎡ 초과)","2014.04",78.6
"지방","대형(135㎡ 초과)","2014.05",78.1
"지방","대형(135㎡ 초과)","2014.06",78.5
"지방","대형(135㎡ 초과)","2014.07",78.4
"지방","대형(135㎡ 초과)","2014.08",79.5
"지방","대형(135㎡ 초과)","2014.09",82.3
"지방","대형(135㎡ 초과)","2014.10",81.0
"지방","대형(135㎡ 초과)","2014.11",79.7
"지방","대형(135㎡ 초과)","2014.12",85.2
"지방","대형(135㎡ 초과)","2015.01",81.2
"지방","대형(135㎡ 초과)","2015.02",84.9
"지방","대형(135㎡ 초과)","2015.03",85.8
"지방","대형(135㎡ 초과)","2015.04",86.1
"지방","대형(135㎡ 초과)","2015.05",86.0
"지방","대형(135㎡ 초과)","2015.06",85.7
"지방","대형(135㎡ 초과)","2015.07",87.2
"지방","대형(135㎡ 초과)","2015.08",88.0
"지방","대형(135㎡ 초과)","2015.09",93.1
"지방","대형(135㎡ 초과)","2015.10",95.2
"지방","대형(135㎡ 초과)","2015.11",96.1
"지방","대형(135㎡ 초과)","2015.12",91.5
"지방","대형(135㎡ 초과)","2016.01",94.5
"지방","대형(135㎡ 초과)","2016.02",91.0
"지방","대형(135㎡ 초과)","2016.03",95.1
"지방","대형(135㎡ 초과)","2016.04",95.5
"지방","대형(135㎡ 초과)","2016.05",95.7
"지방","대형(135㎡ 초과)","2016.06",95.2
"지방","대형(135㎡ 초과)","2016.07",90.3
"지방","대형(135㎡ 초과)","2016.08",94.5
"지방","대형(135㎡ 초과)","2016.09",97.0
"지방","대형(135㎡ 초과)","2016.10",98.1
"지방","대형(135㎡ 초과)","2016.11",97.4
"지방","대형(135㎡ 초과)","2016.12",100.1
"지방","대형(135㎡ 초과)","2017.01",95.9
"지방","대형(135㎡ 초과)","2017.02",98.3
"지방","대형(135㎡ 초과)","2017.03",97.6
"지방","대형(135㎡ 초과)","2017.04",98.5
"지방","대형(135㎡ 초과)","2017.05",97.7
"지방","대형(135㎡ 초과)","2017.06",99.3
"지방","대형(135㎡ 초과)","2017.07",99.4
"지방","대형(135㎡ 초과)","2017.08",99.0
"지방","대형(135㎡ 초과)","2017.09",100.1
"지방","대형(135㎡ 초과)","2017.10",99.4
"지방","대형(135㎡ 초과)","2017.11",100.0
"지방","대형(135㎡ 초과)","2017.12",100.7
"지방","대형(135㎡ 초과)","2018.01",97.3
"지방","대형(135㎡ 초과)","2018.02",98.1
"지방","대형(135㎡ 초과)","2018.03",97.7
"지방","대형(135㎡ 초과)","2018.04",97.8
"지방","대형(135㎡ 초과)","2018.05",97.3
"지방","대형(135㎡ 초과)","2018.06",97.1
"지방","대형(135㎡ 초과)","2018.07",96.4
"지방","대형(135㎡ 초과)","2018.08",98.5
"지방","대형(135㎡ 초과)","2018.09",96.5
"지방","대형(135㎡ 초과)","2018.10",99.2
"지방","대형(135㎡ 초과)","2018.11",100.8
"지방","대형(135㎡ 초과)","2018.12",97.8
"지방","대형(135㎡ 초과)","2019.01",95.9
"지방","대형(135㎡ 초과)","2019.02",100.3
"지방","대형(135㎡ 초과)","2019.03",99.1
"지방","대형(135㎡ 초과)","2019.04",96.7
"지방","대형(135㎡ 초과)","2019.05",96.1
"지방","대형(135㎡ 초과)","2019.06",90.5
"지방","대형(135㎡ 초과)","2019.07",95.4
"지방","대형(135㎡ 초과)","2019.08",99.6
"지방","대형(135㎡ 초과)","2019.09",102.9
"지방","대형(135㎡ 초과)","2019.10",101.5
"지방","대형(135㎡ 초과)","2019.11",101.8
"지방","대형(135㎡ 초과)","2019.12",105.9
"지방","대형(135㎡ 초과)","2020.01",105.6
"지방","대형(135㎡ 초과)","2020.02",107.4
"지방","대형(135㎡ 초과)","2020.03",98.4
"지방","대형(135㎡ 초과)","2020.04",103.1
"지방","대형(135㎡ 초과)","2020.05",110.1
"지방","대형(135㎡ 초과)","2020.06",106.7
"지방","대형(135㎡ 초과)","2020.07",109.9
"지방","대형(135㎡ 초과)","2020.08",110.2
"지방","대형(135㎡ 초과)","2020.09",113.5
"지방","대형(135㎡ 초과)","2020.10",112.1
"지방","대형(135㎡ 초과)","2020.11",117.0
"지방","대형(135㎡ 초과)","2020.12",117.1
"지방","대형(135㎡ 초과)","2021.01",123.2
"지방","대형(135㎡ 초과)","2021.02",114.2
"지방","대형(135㎡ 초과)","2021.03",122.7
"지방","대형(135㎡ 초과)","2021.04",118.7
"지방","대형(135㎡ 초과)","2021.05",128.5
"지방","대형(135㎡ 초과)","2021.06",122.6
"지방","대형(135㎡ 초과)","2021.07",125.1
"지방","대형(135㎡ 초과)","2021.08",125.6
"지방","대형(135㎡ 초과)","2021.09",122.6
"지방","대형(135㎡ 초과)","2021.10",133.2
"지방","대형(135㎡ 초과)","2021.11",130.2
"지방","대형(135㎡ 초과)","2021.12",135.9
"지방","대형(135㎡ 초과)","2022.01",126.4
"지방","대형(135㎡ 초과)","2022.02",122.9
